TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Blue Mountains,Cascades,Lasso,mae,GS_TPA,161.1290801690006
Blue Mountains,Cascades,Lasso,mae,ABOVEGROUND_LIVE_CARBON,15.566076724380714
Blue Mountains,Cascades,Lasso,mape,LIDAR_COVER,0.0050937598149411335
Blue Mountains,Cascades,Lasso,mape,TOPHT,0.2615906915061079
Blue Mountains,Cascades,Lasso,mape,BA,0.930591814967365
Blue Mountains,Cascades,Lasso,mape,QMD,0.4540006850797131
Blue Mountains,Cascades,Lasso,mape,GS_TPA,2.0552664058405647
Blue Mountains,Cascades,Lasso,mape,ABOVEGROUND_LIVE_CARBON,1.1428526758892708
Blue Mountains,Cascades,Lasso,bias,LIDAR_COVER,0.1713005183468768
Blue Mountains,Cascades,Lasso,bias,TOPHT,9.413063532517025
Blue Mountains,Cascades,Lasso,bias,BA,56.62494079377728
Blue Mountains,Cascades,Lasso,bias,QMD,-5.637295258685072
Blue Mountains,Cascades,Lasso,bias,GS_TPA,158.52263750217313
Blue Mountains,Cascades,Lasso,bias,ABOVEGROUND_LIVE_CARBON,15.143709952950129
Blue Mountains,Cascades,Lasso,rel_bias,LIDAR_COVER,-0.0050937598149411335
Blue Mountains,Cascades,Lasso,rel_bias,TOPHT,-0.16294452019744168
Blue Mountains,Cascades,Lasso,rel_bias,BA,-0.9235115683672525
Blue Mountains,Cascades,Lasso,rel_bias,QMD,0.4527706661302804
Blue Mountains,Cascades,Lasso,rel_bias,GS_TPA,-2.0220201783671543
Blue Mountains,Cascades,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,-1.111842742976624
Blue Mountains,Cascades,KNeighborsRegressor,rmse,LIDAR_COVER,6.558258058305494
Blue Mountains,Cascades,KNeighborsRegressor,rmse,TOPHT,16.83023088883805
Blue Mountains,Cascades,KNeighborsRegressor,rmse,BA,33.82574574407741
Blue Mountains,Cascades,KNeighborsRegressor,rmse,QMD,5.605398200156375
Blue Mountains,Cascades,KNeighborsRegressor,rmse,GS_TPA,65.54021806214234
Blue Mountains,Cascades,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,9.560466073205603
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,LIDAR_COVER,0.19501512123719425
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,TOPHT,0.2913391466572382
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,BA,0.5516732921111991
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,QMD,0.4502087899512059
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,GS_TPA,0.8359919157566285
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7019240896711116
Blue Mountains,Cascades,KNeighborsRegressor,mae,LIDAR_COVER,5.613160669881699
Blue Mountains,Cascades,KNeighborsRegressor,mae,TOPHT,13.114554319760762
Blue Mountains,Cascades,KNeighborsRegressor,mae,BA,23.649657084941616
Blue Mountains,Cascades,KNeighborsRegressor,mae,QMD,4.569722465441903
Blue Mountains,Cascades,KNeighborsRegressor,mae,GS_TPA,45.857508953099554
Blue Mountains,Cascades,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,6.187180421478009
Blue Mountains,Cascades,KNeighborsRegressor,mape,LIDAR_COVER,0.16691188404435295
Blue Mountains,Cascades,KNeighborsRegressor,mape,TOPHT,0.227019052177298
Blue Mountains,Cascades,KNeighborsRegressor,mape,BA,0.38570869301928334
Blue Mountains,Cascades,KNeighborsRegressor,mape,QMD,0.3670264177702927
Blue Mountains,Cascades,KNeighborsRegressor,mape,GS_TPA,0.5849310224323552
Blue Mountains,Cascades,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.4542593375388341
Blue Mountains,Cascades,KNeighborsRegressor,bias,LIDAR_COVER,5.016813171878109
Blue Mountains,Cascades,KNeighborsRegressor,bias,TOPHT,1.1439834447960702
Blue Mountains,Cascades,KNeighborsRegressor,bias,BA,18.41966030454321
Blue Mountains,Cascades,KNeighborsRegressor,bias,QMD,-4.262494956747666
Blue Mountains,Cascades,KNeighborsRegressor,bias,GS_TPA,32.2773304857634
Blue Mountains,Cascades,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,3.56819942172938
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,LIDAR_COVER,-0.14917900763285108
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,TOPHT,-0.01980288700720878
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,BA,-0.30041125232417193
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,QMD,0.3423508247098216
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,GS_TPA,-0.4117103687802583
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.2619752124723134
Blue Mountains,Cascades,RandomForestRegressor,rmse,LIDAR_COVER,2.730519893931156
Blue Mountains,Cascades,RandomForestRegressor,rmse,TOPHT,15.13122135356423
Blue Mountains,Cascades,RandomForestRegressor,rmse,BA,40.277958597949095
Blue Mountains,Cascades,RandomForestRegressor,rmse,QMD,4.8189262004976365
Blue Mountains,Cascades,RandomForestRegressor,rmse,GS_TPA,61.380389264690876
Blue Mountains,Cascades,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,12.06137422917871
Blue Mountains,Cascades,RandomForestRegressor,nrmse,LIDAR_COVER,0.08119422313386968
Blue Mountains,Cascades,RandomForestRegressor,nrmse,TOPHT,0.2619284991480905
Blue Mountains,Cascades,RandomForestRegressor,nrmse,BA,0.6569041873419665
Blue Mountains,Cascades,RandomForestRegressor,nrmse,QMD,0.38704171516836744
Blue Mountains,Cascades,RandomForestRegressor,nrmse,GS_TPA,0.7829316216589837
Blue Mountains,Cascades,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.8855393723666218
Blue Mountains,Cascades,RandomForestRegressor,mae,LIDAR_COVER,2.081624679018542
Blue Mountains,Cascades,RandomForestRegressor,mae,TOPHT,11.975889660493827
Blue Mountains,Cascades,RandomForestRegressor,mae,BA,28.24120164609053
Blue Mountains,Cascades,RandomForestRegressor,mae,QMD,3.71098855675342
Blue Mountains,Cascades,RandomForestRegressor,mae,GS_TPA,44.92791049382717
Blue Mountains,Cascades,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,7.753555555555556
Blue Mountains,Cascades,RandomForestRegressor,mape,LIDAR_COVER,0.06189879775088088
Blue Mountains,Cascades,RandomForestRegressor,mape,TOPHT,0.2073082358283913
Blue Mountains,Cascades,RandomForestRegressor,mape,BA,0.46059344273297753
Blue Mountains,Cascades,RandomForestRegressor,mape,QMD,0.29805548294715634
Blue Mountains,Cascades,RandomForestRegressor,mape,GS_TPA,0.5730736191488525
Blue Mountains,Cascades,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.5692617267165194
Blue Mountains,Cascades,RandomForestRegressor,bias,LIDAR_COVER,1.5219731831667094
Blue Mountains,Cascades,RandomForestRegressor,bias,TOPHT,2.404087191358024
Blue Mountains,Cascades,RandomForestRegressor,bias,BA,23.756979423868316
Blue Mountains,Cascades,RandomForestRegressor,bias,QMD,-3.513983547089462
Blue Mountains,Cascades,RandomForestRegressor,bias,GS_TPA,35.80650308641976
Blue Mountains,Cascades,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,6.259666666666667
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,LIDAR_COVER,-0.04525710671892998
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,TOPHT,-0.04161587059892076
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,BA,-0.38745904224974
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,QMD,0.2822326307878464
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,GS_TPA,-0.4567263887248534
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.45958123725356903
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,LIDAR_COVER,5.827334599425121
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,TOPHT,15.908221502730296
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,BA,67.68542102776956
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,QMD,4.272442870303674
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,GS_TPA,119.97509037869379
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,17.747561393119536
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,LIDAR_COVER,0.1732805195058475
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,TOPHT,0.2753787341392646
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,BA,1.1038999503169908
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,QMD,0.34314981132320166
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,GS_TPA,1.5303306674027317
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,1.303016064212719
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,LIDAR_COVER,3.6838781048214995
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,TOPHT,13.832769937094367
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,BA,60.65132262256714
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,QMD,3.1497487056157785
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,GS_TPA,112.1828381737336
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,14.547119062730301
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,LIDAR_COVER,0.10954310258118015
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,TOPHT,0.2394516995041179
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,BA,0.9891789252849972
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,QMD,0.2529783795495737
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,GS_TPA,1.4309373476748823
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,1.0680413723826463
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,LIDAR_COVER,2.6445326788176677
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,TOPHT,6.836933547533976
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,BA,60.57077425760735
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,QMD,-2.749009352966279
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,GS_TPA,107.66506710867235
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,14.111086825449991
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,LIDAR_COVER,-0.07863732356829535
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.11835050859651697
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,BA,-0.987865240081787
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,QMD,0.22079219533930158
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,GS_TPA,-1.373311355584813
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-1.0360281285850435
Blue Mountains,Coast Range,ElasticNet,rmse,LIDAR_COVER,1.6585034876169404
Blue Mountains,Coast Range,ElasticNet,rmse,TOPHT,16.0998660209976
Blue Mountains,Coast Range,ElasticNet,rmse,BA,99.4226804525798
Blue Mountains,Coast Range,ElasticNet,rmse,QMD,3.973966398187231
Blue Mountains,Coast Range,ElasticNet,rmse,GS_TPA,78.27196382246522
Blue Mountains,Coast Range,ElasticNet,rmse,ABOVEGROUND_LIVE_CARBON,27.0692762487628
Blue Mountains,Coast Range,ElasticNet,nrmse,LIDAR_COVER,0.04931694602964357
Blue Mountains,Coast Range,ElasticNet,nrmse,TOPHT,0.2786961901374805
Blue Mountains,Coast Range,ElasticNet,nrmse,BA,1.6215115507216276
Blue Mountains,Coast Range,ElasticNet,nrmse,QMD,0.3191770753030024
Blue Mountains,Coast Range,ElasticNet,nrmse,GS_TPA,0.9983904680319173
Blue Mountains,Coast Range,ElasticNet,nrmse,ABOVEGROUND_LIVE_CARBON,1.9874111725808175
Blue Mountains,Coast Range,ElasticNet,mae,LIDAR_COVER,1.3898481342686424
Blue Mountains,Coast Range,ElasticNet,mae,TOPHT,12.144015395342286
Blue Mountains,Coast Range,ElasticNet,mae,BA,95.75597316031015
Blue Mountains,Coast Range,ElasticNet,mae,QMD,3.0264434215191507
Blue Mountains,Coast Range,ElasticNet,mae,GS_TPA,62.70553344326185
Blue Mountains,Coast Range,ElasticNet,mae,ABOVEGROUND_LIVE_CARBON,25.871213700094227
Blue Mountains,Coast Range,ElasticNet,mape,LIDAR_COVER,0.041328261254135294
Blue Mountains,Coast Range,ElasticNet,mape,TOPHT,0.21021857071597483
Blue Mountains,Coast Range,ElasticNet,mape,BA,1.561710223695786
Blue Mountains,Coast Range,ElasticNet,mape,QMD,0.243074868547236
Blue Mountains,Coast Range,ElasticNet,mape,GS_TPA,0.7998343701278232
Blue Mountains,Coast Range,ElasticNet,mape,ABOVEGROUND_LIVE_CARBON,1.8994500881102492
Blue Mountains,Coast Range,ElasticNet,bias,LIDAR_COVER,1.1774823268953634
Blue Mountains,Coast Range,ElasticNet,bias,TOPHT,-7.905356977002332
Blue Mountains,Coast Range,ElasticNet,bias,BA,-95.75597316031015
Blue Mountains,Coast Range,ElasticNet,bias,QMD,-1.1610531514643776
Blue Mountains,Coast Range,ElasticNet,bias,GS_TPA,-62.386517007592765
Blue Mountains,Coast Range,ElasticNet,bias,ABOVEGROUND_LIVE_CARBON,-25.871213700094227
Blue Mountains,Coast Range,ElasticNet,rel_bias,LIDAR_COVER,-0.03501339177151612
Blue Mountains,Coast Range,ElasticNet,rel_bias,TOPHT,0.13684541649563262
Blue Mountains,Coast Range,ElasticNet,rel_bias,BA,1.561710223695786
Blue Mountains,Coast Range,ElasticNet,rel_bias,QMD,0.09325231066995905
Blue Mountains,Coast Range,ElasticNet,rel_bias,GS_TPA,0.7957651868217809
Blue Mountains,Coast Range,ElasticNet,rel_bias,ABOVEGROUND_LIVE_CARBON,1.8994500881102492
Blue Mountains,Coast Range,Lasso,rmse,LIDAR_COVER,2.8395685559963715
Blue Mountains,Coast Range,Lasso,rmse,TOPHT,15.1749236261894
Blue Mountains,Coast Range,Lasso,rmse,BA,99.29055274177651
Blue Mountains,Coast Range,Lasso,rmse,QMD,5.597486801234929
Blue Mountains,Coast Range,Lasso,rmse,GS_TPA,66.92406603239878
Blue Mountains,Coast Range,Lasso,rmse,ABOVEGROUND_LIVE_CARBON,26.932407505544607
Blue Mountains,Coast Range,Lasso,nrmse,LIDAR_COVER,0.08443687352431443
Blue Mountains,Coast Range,Lasso,nrmse,TOPHT,0.2626850058708856
Blue Mountains,Coast Range,Lasso,nrmse,BA,1.6193566439311178
Blue Mountains,Coast Range,Lasso,nrmse,QMD,0.4495733700919805
Blue Mountains,Coast Range,Lasso,nrmse,GS_TPA,0.8536434547654503
Blue Mountains,Coast Range,Lasso,nrmse,ABOVEGROUND_LIVE_CARBON,1.9773623457503857
Blue Mountains,Coast Range,Lasso,mae,LIDAR_COVER,2.5995374306019987
Blue Mountains,Coast Range,Lasso,mae,TOPHT,10.843001231690709
Blue Mountains,Coast Range,Lasso,mae,BA,95.59857217778244
Blue Mountains,Coast Range,Lasso,mae,QMD,4.475251465614631
Blue Mountains,Coast Range,Lasso,mae,GS_TPA,50.983520234889845
Blue Mountains,Coast Range,Lasso,mae,ABOVEGROUND_LIVE_CARBON,25.579544479626
Blue Mountains,Coast Range,Lasso,mape,LIDAR_COVER,0.07729935337745118
Blue Mountains,Coast Range,Lasso,mape,TOPHT,0.18769740872296786
Blue Mountains,Coast Range,Lasso,mape,BA,1.5591431282392787
Blue Mountains,Coast Range,Lasso,mape,QMD,0.35943879009443375
Blue Mountains,Coast Range,Lasso,mape,GS_TPA,0.6503153638086812
Blue Mountains,Coast Range,Lasso,mape,ABOVEGROUND_LIVE_CARBON,1.8780358965327044
Blue Mountains,Coast Range,Lasso,bias,LIDAR_COVER,2.5995374306019987
Blue Mountains,Coast Range,Lasso,bias,TOPHT,-6.226966288632821
Blue Mountains,Coast Range,Lasso,bias,BA,-95.59857217778244
Blue Mountains,Coast Range,Lasso,bias,QMD,-4.387268524358171
Blue Mountains,Coast Range,Lasso,bias,GS_TPA,-45.97996700173996
Blue Mountains,Coast Range,Lasso,bias,ABOVEGROUND_LIVE_CARBON,-25.579544479626
Blue Mountains,Coast Range,Lasso,rel_bias,LIDAR_COVER,-0.07729935337745118
Blue Mountains,Coast Range,Lasso,rel_bias,TOPHT,0.10779169084345963
Blue Mountains,Coast Range,Lasso,rel_bias,BA,1.5591431282392787
Blue Mountains,Coast Range,Lasso,rel_bias,QMD,0.3523722638450918
Blue Mountains,Coast Range,Lasso,rel_bias,GS_TPA,0.5864930242338391
Blue Mountains,Coast Range,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,1.8780358965327044
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,LIDAR_COVER,4.5175115531991175
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,TOPHT,16.730297976138093
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,BA,22.80595479417764
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,QMD,6.358752201504868
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,GS_TPA,49.288714807828036
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,7.726751269788952
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,LIDAR_COVER,0.13433186913434414
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,TOPHT,0.28960926132760284
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,BA,0.3719485227682249
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,QMD,0.5107159263295888
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,GS_TPA,0.6286974370196561
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5672937709974214
Blue Mountains,Coast Range,KNeighborsRegressor,mae,LIDAR_COVER,3.750063624074074
Blue Mountains,Coast Range,KNeighborsRegressor,mae,TOPHT,11.700925925925926
Blue Mountains,Coast Range,KNeighborsRegressor,mae,BA,16.49537037037037
Blue Mountains,Coast Range,KNeighborsRegressor,mae,QMD,5.042331332714578
Blue Mountains,Coast Range,KNeighborsRegressor,mae,GS_TPA,28.657407407407405
Blue Mountains,Coast Range,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,4.593518518518518
Blue Mountains,Coast Range,KNeighborsRegressor,mape,LIDAR_COVER,0.11151118266379319
Blue Mountains,Coast Range,KNeighborsRegressor,mape,TOPHT,0.20254848533418818
Blue Mountains,Coast Range,KNeighborsRegressor,mape,BA,0.2690274841437632
Blue Mountains,Coast Range,KNeighborsRegressor,mape,QMD,0.40498494607772056
Blue Mountains,Coast Range,KNeighborsRegressor,mape,GS_TPA,0.36553678989016175
Blue Mountains,Coast Range,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.3372535690006798
Blue Mountains,Coast Range,KNeighborsRegressor,bias,LIDAR_COVER,3.1121566814814825
Blue Mountains,Coast Range,KNeighborsRegressor,bias,TOPHT,-3.5675925925925926
Blue Mountains,Coast Range,KNeighborsRegressor,bias,BA,-4.482407407407407
Blue Mountains,Coast Range,KNeighborsRegressor,bias,QMD,-4.616832823847178
Blue Mountains,Coast Range,KNeighborsRegressor,bias,GS_TPA,-6.407407407407407
Blue Mountains,Coast Range,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,-1.7157407407407406
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,LIDAR_COVER,-0.09254250246826506
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,TOPHT,0.061756691777528454
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,BA,0.0731048021745696
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,QMD,0.3708101806171881
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,GS_TPA,0.08172906578481162
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.12596872875594833
Blue Mountains,Coast Range,RandomForestRegressor,rmse,LIDAR_COVER,1.6797971850570452
Blue Mountains,Coast Range,RandomForestRegressor,rmse,TOPHT,16.91967375514161
Blue Mountains,Coast Range,RandomForestRegressor,rmse,BA,20.87670055452668
Blue Mountains,Coast Range,RandomForestRegressor,rmse,QMD,5.99430071938845
Blue Mountains,Coast Range,RandomForestRegressor,rmse,GS_TPA,68.78801763752173
Blue Mountains,Coast Range,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,7.400302735924615
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,LIDAR_COVER,0.0499501313893766
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,TOPHT,0.29288744439097514
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,BA,0.3404837903788706
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,QMD,0.48144427516393595
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,GS_TPA,0.877418909277471
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.5433261016178508
Blue Mountains,Coast Range,RandomForestRegressor,mae,LIDAR_COVER,1.1925261186203358
Blue Mountains,Coast Range,RandomForestRegressor,mae,TOPHT,11.23383739711934
Blue Mountains,Coast Range,RandomForestRegressor,mae,BA,15.960652469135804
Blue Mountains,Coast Range,RandomForestRegressor,mae,QMD,4.661776645951469
Blue Mountains,Coast Range,RandomForestRegressor,mae,GS_TPA,50.5609537037037
Blue Mountains,Coast Range,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,4.095953703703703
Blue Mountains,Coast Range,RandomForestRegressor,mape,LIDAR_COVER,0.03546073111696887
Blue Mountains,Coast Range,RandomForestRegressor,mape,TOPHT,0.1944629650406938
Blue Mountains,Coast Range,RandomForestRegressor,mape,BA,0.2603066243833686
Blue Mountains,Coast Range,RandomForestRegressor,mape,QMD,0.37441993375922017
Blue Mountains,Coast Range,RandomForestRegressor,mape,GS_TPA,0.6449253572693988
Blue Mountains,Coast Range,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.30072263766145474
Blue Mountains,Coast Range,RandomForestRegressor,bias,LIDAR_COVER,-0.7828774621758596
Blue Mountains,Coast Range,RandomForestRegressor,bias,TOPHT,-6.530948611111113
Blue Mountains,Coast Range,RandomForestRegressor,bias,BA,-6.620745061728396
Blue Mountains,Coast Range,RandomForestRegressor,bias,QMD,-4.154977189037363
Blue Mountains,Coast Range,RandomForestRegressor,bias,GS_TPA,29.80623148148148
Blue Mountains,Coast Range,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,-2.014212962962963
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,LIDAR_COVER,0.023279496147112493
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,TOPHT,0.11305376662926754
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,BA,0.10797953287023056
