TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Blue Mountains,Cascades,ElasticNet,bias,GS_TPA,42.687125868824076
Blue Mountains,Cascades,ElasticNet,bias,ABOVEGROUND_LIVE_CARBON,-53.587185427210926
Blue Mountains,Cascades,ElasticNet,rel_bias,LIDAR_COVER,0.18364019573079124
Blue Mountains,Cascades,ElasticNet,rel_bias,TOPHT,0.6122596977566948
Blue Mountains,Cascades,ElasticNet,rel_bias,BA,2.61236022557562
Blue Mountains,Cascades,ElasticNet,rel_bias,QMD,1.3694998981825564
Blue Mountains,Cascades,ElasticNet,rel_bias,GS_TPA,-0.558767690639738
Blue Mountains,Cascades,ElasticNet,rel_bias,ABOVEGROUND_LIVE_CARBON,3.7012712306530458
Blue Mountains,Cascades,Lasso,rmse,LIDAR_COVER,15.090091167745559
Blue Mountains,Cascades,Lasso,rmse,TOPHT,44.3613173441544
Blue Mountains,Cascades,Lasso,rmse,BA,193.83919387240772
Blue Mountains,Cascades,Lasso,rmse,QMD,15.929864118490409
Blue Mountains,Cascades,Lasso,rmse,GS_TPA,84.58368531670376
Blue Mountains,Cascades,Lasso,rmse,ABOVEGROUND_LIVE_CARBON,60.25366611284467
Blue Mountains,Cascades,Lasso,nrmse,LIDAR_COVER,0.4521010618916832
Blue Mountains,Cascades,Lasso,nrmse,TOPHT,0.7388747201455681
Blue Mountains,Cascades,Lasso,nrmse,BA,2.9051787354762086
Blue Mountains,Cascades,Lasso,nrmse,QMD,1.1922981019339827
Blue Mountains,Cascades,Lasso,nrmse,GS_TPA,1.1071869925243774
Blue Mountains,Cascades,Lasso,nrmse,ABOVEGROUND_LIVE_CARBON,4.161725590678287
Blue Mountains,Cascades,Lasso,mae,LIDAR_COVER,11.824874634903656
Blue Mountains,Cascades,Lasso,mae,TOPHT,35.731798189661134
Blue Mountains,Cascades,Lasso,mae,BA,168.6312065562748
Blue Mountains,Cascades,Lasso,mae,QMD,15.069901394839805
Blue Mountains,Cascades,Lasso,mae,GS_TPA,67.8681834492986
Blue Mountains,Cascades,Lasso,mae,ABOVEGROUND_LIVE_CARBON,50.51536298177621
Blue Mountains,Cascades,Lasso,mape,LIDAR_COVER,0.3542747568419538
Blue Mountains,Cascades,Lasso,mape,TOPHT,0.5951428850244177
Blue Mountains,Cascades,Lasso,mape,BA,2.5273722286910614
Blue Mountains,Cascades,Lasso,mape,QMD,1.127932711525382
Blue Mountains,Cascades,Lasso,mape,GS_TPA,0.8883837307391746
Blue Mountains,Cascades,Lasso,mape,ABOVEGROUND_LIVE_CARBON,3.4891002059515235
Blue Mountains,Cascades,Lasso,bias,LIDAR_COVER,-6.168936921756749
Blue Mountains,Cascades,Lasso,bias,TOPHT,-34.874039375269206
Blue Mountains,Cascades,Lasso,bias,BA,-168.6312065562748
Blue Mountains,Cascades,Lasso,bias,QMD,-15.069901394839805
Blue Mountains,Cascades,Lasso,bias,GS_TPA,12.771745575619244
Blue Mountains,Cascades,Lasso,bias,ABOVEGROUND_LIVE_CARBON,-50.46522330518075
Blue Mountains,Cascades,Lasso,rel_bias,LIDAR_COVER,0.1848221393804679
Blue Mountains,Cascades,Lasso,rel_bias,TOPHT,0.5808561969394043
Blue Mountains,Cascades,Lasso,rel_bias,BA,2.5273722286910614
Blue Mountains,Cascades,Lasso,rel_bias,QMD,1.127932711525382
Blue Mountains,Cascades,Lasso,rel_bias,GS_TPA,-0.16718011895804516
Blue Mountains,Cascades,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,3.485637054434654
Blue Mountains,Cascades,KNeighborsRegressor,rmse,LIDAR_COVER,18.056546823724542
Blue Mountains,Cascades,KNeighborsRegressor,rmse,TOPHT,21.519034718330204
Blue Mountains,Cascades,KNeighborsRegressor,rmse,BA,48.97809683824342
Blue Mountains,Cascades,KNeighborsRegressor,rmse,QMD,5.583417383475562
Blue Mountains,Cascades,KNeighborsRegressor,rmse,GS_TPA,66.46138363392119
Blue Mountains,Cascades,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,15.39794853985198
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,LIDAR_COVER,0.5409764528495135
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,TOPHT,0.3584174615906477
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,BA,0.7340627176370742
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,QMD,0.4179004854721872
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,GS_TPA,0.8699689448281619
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,1.063537550764709
Blue Mountains,Cascades,KNeighborsRegressor,mae,LIDAR_COVER,14.402276450107776
Blue Mountains,Cascades,KNeighborsRegressor,mae,TOPHT,17.798438521491295
Blue Mountains,Cascades,KNeighborsRegressor,mae,BA,39.73424164763933
Blue Mountains,Cascades,KNeighborsRegressor,mae,QMD,4.533282027818523
Blue Mountains,Cascades,KNeighborsRegressor,mae,GS_TPA,53.97279200631766
Blue Mountains,Cascades,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,11.851362180536542
Blue Mountains,Cascades,KNeighborsRegressor,mape,LIDAR_COVER,0.4314940449577207
Blue Mountains,Cascades,KNeighborsRegressor,mape,TOPHT,0.2964478304278287
Blue Mountains,Cascades,KNeighborsRegressor,mape,BA,0.5955197790441631
Blue Mountains,Cascades,KNeighborsRegressor,mape,QMD,0.3393012970541062
Blue Mountains,Cascades,KNeighborsRegressor,mape,GS_TPA,0.7064952660299547
Blue Mountains,Cascades,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.8185745441408325
Blue Mountains,Cascades,KNeighborsRegressor,bias,LIDAR_COVER,13.205235002062777
Blue Mountains,Cascades,KNeighborsRegressor,bias,TOPHT,11.896837040196981
Blue Mountains,Cascades,KNeighborsRegressor,bias,BA,34.01643354326538
Blue Mountains,Cascades,KNeighborsRegressor,bias,QMD,-3.445045819062138
Blue Mountains,Cascades,KNeighborsRegressor,bias,GS_TPA,40.215655179919644
Blue Mountains,Cascades,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,10.131501808411661
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,LIDAR_COVER,-0.3956305300343477
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,TOPHT,-0.19815173815732703
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,BA,-0.509823722501053
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,QMD,0.2578503846982368
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,GS_TPA,-0.5264165322701952
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.6997836491658997
Blue Mountains,Cascades,RandomForestRegressor,rmse,LIDAR_COVER,15.422373946609861
Blue Mountains,Cascades,RandomForestRegressor,rmse,TOPHT,22.44020188237056
Blue Mountains,Cascades,RandomForestRegressor,rmse,BA,43.75235658844582
Blue Mountains,Cascades,RandomForestRegressor,rmse,QMD,4.75584205525268
Blue Mountains,Cascades,RandomForestRegressor,rmse,GS_TPA,73.62868786199658
Blue Mountains,Cascades,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,12.80798209552631
Blue Mountains,Cascades,RandomForestRegressor,nrmse,LIDAR_COVER,0.46205629645606877
Blue Mountains,Cascades,RandomForestRegressor,nrmse,TOPHT,0.37376026859651973
Blue Mountains,Cascades,RandomForestRegressor,nrmse,BA,0.6557415631401808
Blue Mountains,Cascades,RandomForestRegressor,nrmse,QMD,0.3559591854266824
Blue Mountains,Cascades,RandomForestRegressor,nrmse,GS_TPA,0.9637878176176042
Blue Mountains,Cascades,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.8846483590238859
Blue Mountains,Cascades,RandomForestRegressor,mae,LIDAR_COVER,12.243305947022698
Blue Mountains,Cascades,RandomForestRegressor,mae,TOPHT,17.56841170731707
Blue Mountains,Cascades,RandomForestRegressor,mae,BA,36.41458847031495
Blue Mountains,Cascades,RandomForestRegressor,mae,QMD,3.768427019270085
Blue Mountains,Cascades,RandomForestRegressor,mae,GS_TPA,62.75747140305494
Blue Mountains,Cascades,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,10.93222325203252
Blue Mountains,Cascades,RandomForestRegressor,mape,LIDAR_COVER,0.3668110124838083
Blue Mountains,Cascades,RandomForestRegressor,mape,TOPHT,0.2926165420864478
Blue Mountains,Cascades,RandomForestRegressor,mape,BA,0.5457662404163303
Blue Mountains,Cascades,RandomForestRegressor,mape,QMD,0.2820544073026434
Blue Mountains,Cascades,RandomForestRegressor,mape,GS_TPA,0.8214853226247535
Blue Mountains,Cascades,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.7550895440251572
Blue Mountains,Cascades,RandomForestRegressor,bias,LIDAR_COVER,9.535820064698315
Blue Mountains,Cascades,RandomForestRegressor,bias,TOPHT,13.466329756097561
Blue Mountains,Cascades,RandomForestRegressor,bias,BA,29.263337924438062
Blue Mountains,Cascades,RandomForestRegressor,bias,QMD,-3.1332895850515796
Blue Mountains,Cascades,RandomForestRegressor,bias,GS_TPA,53.17680097121037
Blue Mountains,Cascades,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,8.518381300813008
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,LIDAR_COVER,-0.28569438907519923
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,TOPHT,-0.2242929476763081
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,BA,-0.4385863631020473
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,QMD,0.23451645270032215
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,GS_TPA,-0.696075869937943
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.5883652852650494
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,LIDAR_COVER,16.82021042431395
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,TOPHT,21.718789905798637
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,BA,38.658528712529304
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,QMD,6.3597572714370205
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,GS_TPA,66.59174902466964
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,10.870950247025995
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,LIDAR_COVER,0.5039356561561442
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,TOPHT,0.3617445507546897
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,BA,0.5793974547498544
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,QMD,0.47600698079361775
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,GS_TPA,0.8716754070657862
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7508574126146661
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,LIDAR_COVER,14.184137683135361
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,TOPHT,17.47613426184435
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,BA,29.849558667285937
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,QMD,5.290178816764039
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,GS_TPA,54.594607630227635
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,7.79214261318751
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,LIDAR_COVER,0.4249585795922915
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,TOPHT,0.29107958430923725
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,BA,0.4473723882726727
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,QMD,0.3959525401599504
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,GS_TPA,0.7146347336821829
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.5382039203852559
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,LIDAR_COVER,1.8108294773885052
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,TOPHT,-0.7432912661855073
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,BA,-5.292276160133701
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,QMD,-5.096184432782189
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,GS_TPA,38.13533241243993
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,1.0153022379318977
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,LIDAR_COVER,-0.054252682805654276
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,TOPHT,0.012380135649011132
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,BA,0.07931836619589186
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,QMD,0.38143269654503004
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.49918543800205517
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.07012700767386759
Blue Mountains,Coast Range,ElasticNet,rmse,LIDAR_COVER,19.570864806298996
Blue Mountains,Coast Range,ElasticNet,rmse,TOPHT,56.10416120270172
Blue Mountains,Coast Range,ElasticNet,rmse,BA,155.51249537437099
Blue Mountains,Coast Range,ElasticNet,rmse,QMD,15.07155550252027
Blue Mountains,Coast Range,ElasticNet,rmse,GS_TPA,129.55318154108127
Blue Mountains,Coast Range,ElasticNet,rmse,ABOVEGROUND_LIVE_CARBON,64.1857177296447
Blue Mountains,Coast Range,ElasticNet,nrmse,LIDAR_COVER,0.5863456133372207
Blue Mountains,Coast Range,ElasticNet,nrmse,TOPHT,0.9344615734931632
Blue Mountains,Coast Range,ElasticNet,nrmse,BA,2.3307546097197
Blue Mountains,Coast Range,ElasticNet,nrmse,QMD,1.1280565160621405
Blue Mountains,Coast Range,ElasticNet,nrmse,GS_TPA,1.6958305482358509
Blue Mountains,Coast Range,ElasticNet,nrmse,ABOVEGROUND_LIVE_CARBON,4.4333127138063215
Blue Mountains,Coast Range,ElasticNet,mae,LIDAR_COVER,16.46952048184831
Blue Mountains,Coast Range,ElasticNet,mae,TOPHT,51.556336200997755
Blue Mountains,Coast Range,ElasticNet,mae,BA,141.32449475842424
Blue Mountains,Coast Range,ElasticNet,mae,QMD,13.819940925890753
Blue Mountains,Coast Range,ElasticNet,mae,GS_TPA,108.23372085976385
Blue Mountains,Coast Range,ElasticNet,mae,ABOVEGROUND_LIVE_CARBON,59.47558575241554
Blue Mountains,Coast Range,ElasticNet,mape,LIDAR_COVER,0.49342894061539677
Blue Mountains,Coast Range,ElasticNet,mape,TOPHT,0.8587137570039438
Blue Mountains,Coast Range,ElasticNet,mape,BA,2.118110939134155
Blue Mountains,Coast Range,ElasticNet,mape,QMD,1.034377268520028
Blue Mountains,Coast Range,ElasticNet,mape,GS_TPA,1.4167621975768847
Blue Mountains,Coast Range,ElasticNet,mape,ABOVEGROUND_LIVE_CARBON,4.107983517265898
Blue Mountains,Coast Range,ElasticNet,bias,LIDAR_COVER,-15.252881385591284
Blue Mountains,Coast Range,ElasticNet,bias,TOPHT,44.418887230938196
Blue Mountains,Coast Range,ElasticNet,bias,BA,139.05827231312762
Blue Mountains,Coast Range,ElasticNet,bias,QMD,12.7613438791062
Blue Mountains,Coast Range,ElasticNet,bias,GS_TPA,-101.80222237360553
Blue Mountains,Coast Range,ElasticNet,bias,ABOVEGROUND_LIVE_CARBON,57.25251476237956
Blue Mountains,Coast Range,ElasticNet,rel_bias,LIDAR_COVER,0.45697827764442445
Blue Mountains,Coast Range,ElasticNet,rel_bias,TOPHT,-0.7398335946004493
Blue Mountains,Coast Range,ElasticNet,rel_bias,BA,-2.0841457686936073
Blue Mountains,Coast Range,ElasticNet,rel_bias,QMD,-0.9551447502633844
Blue Mountains,Coast Range,ElasticNet,rel_bias,GS_TPA,1.3325749049606752
Blue Mountains,Coast Range,ElasticNet,rel_bias,ABOVEGROUND_LIVE_CARBON,-3.95443582422096
Blue Mountains,Coast Range,Lasso,rmse,LIDAR_COVER,19.94043946795515
Blue Mountains,Coast Range,Lasso,rmse,TOPHT,54.12438294974674
Blue Mountains,Coast Range,Lasso,rmse,BA,151.2749674661668
Blue Mountains,Coast Range,Lasso,rmse,QMD,14.474566032821992
Blue Mountains,Coast Range,Lasso,rmse,GS_TPA,121.48052646070889
Blue Mountains,Coast Range,Lasso,rmse,ABOVEGROUND_LIVE_CARBON,62.63026926710338
Blue Mountains,Coast Range,Lasso,nrmse,LIDAR_COVER,0.5974181174808766
Blue Mountains,Coast Range,Lasso,nrmse,TOPHT,0.9014867163388106
Blue Mountains,Coast Range,Lasso,nrmse,BA,2.267244358134537
Blue Mountains,Coast Range,Lasso,nrmse,QMD,1.083373811533002
Blue Mountains,Coast Range,Lasso,nrmse,GS_TPA,1.5901607767349035
Blue Mountains,Coast Range,Lasso,nrmse,ABOVEGROUND_LIVE_CARBON,4.325877762721089
Blue Mountains,Coast Range,Lasso,mae,LIDAR_COVER,16.886927618288112
Blue Mountains,Coast Range,Lasso,mae,TOPHT,49.60313571360427
Blue Mountains,Coast Range,Lasso,mae,BA,137.13809122746312
Blue Mountains,Coast Range,Lasso,mae,QMD,13.268735877136642
Blue Mountains,Coast Range,Lasso,mae,GS_TPA,100.33815555771251
Blue Mountains,Coast Range,Lasso,mae,ABOVEGROUND_LIVE_CARBON,57.96700426705521
Blue Mountains,Coast Range,Lasso,mape,LIDAR_COVER,0.5059345118228764
Blue Mountains,Coast Range,Lasso,mape,TOPHT,0.8261815746903538
Blue Mountains,Coast Range,Lasso,mape,BA,2.0553669177971883
Blue Mountains,Coast Range,Lasso,mape,QMD,0.9931213777906704
Blue Mountains,Coast Range,Lasso,mape,GS_TPA,1.3134105031180043
Blue Mountains,Coast Range,Lasso,mape,ABOVEGROUND_LIVE_CARBON,4.003785672084339
Blue Mountains,Coast Range,Lasso,bias,LIDAR_COVER,-15.787057907813985
Blue Mountains,Coast Range,Lasso,bias,TOPHT,42.381379907613464
Blue Mountains,Coast Range,Lasso,bias,BA,135.21313292998468
Blue Mountains,Coast Range,Lasso,bias,QMD,12.328236481297495
Blue Mountains,Coast Range,Lasso,bias,GS_TPA,-92.40599457375697
Blue Mountains,Coast Range,Lasso,bias,ABOVEGROUND_LIVE_CARBON,55.9421762280624
Blue Mountains,Coast Range,Lasso,rel_bias,LIDAR_COVER,0.4729822745885045
Blue Mountains,Coast Range,Lasso,rel_bias,TOPHT,-0.7058972116558954
Blue Mountains,Coast Range,Lasso,rel_bias,BA,-2.0265164680981766
Blue Mountains,Coast Range,Lasso,rel_bias,QMD,-0.9227280815146858
Blue Mountains,Coast Range,Lasso,rel_bias,GS_TPA,1.20957977700148
Blue Mountains,Coast Range,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,-3.86393063569838
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,LIDAR_COVER,34.71391944123854
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,TOPHT,46.014971324587094
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,BA,129.48315304371505
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,QMD,4.510684352318945
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,GS_TPA,88.6326736216335
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,40.29664051400667
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,LIDAR_COVER,1.0400334674817595
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,TOPHT,0.7664177056825118
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,BA,1.940637986106272
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,QMD,0.3376099351312513
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,GS_TPA,1.1601876056723626
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,2.783292218790892
Blue Mountains,Coast Range,KNeighborsRegressor,mae,LIDAR_COVER,31.557784758644964
Blue Mountains,Coast Range,KNeighborsRegressor,mae,TOPHT,41.61055775461729
Blue Mountains,Coast Range,KNeighborsRegressor,mae,BA,122.44365246630294
Blue Mountains,Coast Range,KNeighborsRegressor,mae,QMD,3.610413398726597
Blue Mountains,Coast Range,KNeighborsRegressor,mae,GS_TPA,75.27230269050814
Blue Mountains,Coast Range,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,37.343230470431465
Blue Mountains,Coast Range,KNeighborsRegressor,mape,LIDAR_COVER,0.9454752686205329
Blue Mountains,Coast Range,KNeighborsRegressor,mape,TOPHT,0.6930585261371908
Blue Mountains,Coast Range,KNeighborsRegressor,mape,BA,1.8351329694101552
Blue Mountains,Coast Range,KNeighborsRegressor,mape,QMD,0.2702276058652705
Blue Mountains,Coast Range,KNeighborsRegressor,mape,GS_TPA,0.9853024743984529
Blue Mountains,Coast Range,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,2.579299948260933
Blue Mountains,Coast Range,KNeighborsRegressor,bias,LIDAR_COVER,31.557784758644964
Blue Mountains,Coast Range,KNeighborsRegressor,bias,TOPHT,41.60408037257278
Blue Mountains,Coast Range,KNeighborsRegressor,bias,BA,122.07363266898979
Blue Mountains,Coast Range,KNeighborsRegressor,bias,QMD,2.1344686782607503
Blue Mountains,Coast Range,KNeighborsRegressor,bias,GS_TPA,57.30647296709503
Blue Mountains,Coast Range,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,37.279438665117965
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,LIDAR_COVER,-0.9454752686205329
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,TOPHT,-0.6929506399396669
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,BA,-1.8295872713220434
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,QMD,-0.15975798254134754
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,GS_TPA,-0.7501326197723314
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-2.574893843109563
Blue Mountains,Coast Range,RandomForestRegressor,rmse,LIDAR_COVER,31.75558019232555
Blue Mountains,Coast Range,RandomForestRegressor,rmse,TOPHT,56.35628329909438
Blue Mountains,Coast Range,RandomForestRegressor,rmse,BA,128.28292338700436
Blue Mountains,Coast Range,RandomForestRegressor,rmse,QMD,6.605213283245771
Blue Mountains,Coast Range,RandomForestRegressor,rmse,GS_TPA,90.83513555988996
Blue Mountains,Coast Range,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,41.51346925311516
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,LIDAR_COVER,0.951401245117975
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,TOPHT,0.9386608771786112
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,BA,1.9226494585711285
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,QMD,0.49437855853031426
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,GS_TPA,1.1890174822666142
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,2.8673386781969703
Blue Mountains,Coast Range,RandomForestRegressor,mae,LIDAR_COVER,26.355134827820116
Blue Mountains,Coast Range,RandomForestRegressor,mae,TOPHT,52.02238341463415
Blue Mountains,Coast Range,RandomForestRegressor,mae,BA,119.49564343786297
Blue Mountains,Coast Range,RandomForestRegressor,mae,QMD,5.769735806339646
Blue Mountains,Coast Range,RandomForestRegressor,mae,GS_TPA,75.5862669316862
Blue Mountains,Coast Range,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,39.70667166085946
Blue Mountains,Coast Range,RandomForestRegressor,mape,LIDAR_COVER,0.789603211107443
Blue Mountains,Coast Range,RandomForestRegressor,mape,TOPHT,0.8664761618459539
Blue Mountains,Coast Range,RandomForestRegressor,mape,BA,1.7909494739553962
Blue Mountains,Coast Range,RandomForestRegressor,mape,QMD,0.43184580856369587
Blue Mountains,Coast Range,RandomForestRegressor,mape,GS_TPA,0.9894122163971439
Blue Mountains,Coast Range,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,2.742543022397638
Blue Mountains,Coast Range,RandomForestRegressor,bias,LIDAR_COVER,26.121133142656543
Blue Mountains,Coast Range,RandomForestRegressor,bias,TOPHT,52.02238341463415
Blue Mountains,Coast Range,RandomForestRegressor,bias,BA,119.49564343786297
Blue Mountains,Coast Range,RandomForestRegressor,bias,QMD,5.308604384713919
Blue Mountains,Coast Range,RandomForestRegressor,bias,GS_TPA,53.459279939816284
Blue Mountains,Coast Range,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,39.55592044134727
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,LIDAR_COVER,-0.7825924906836312
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,TOPHT,-0.8664761618459539
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,BA,-1.7909494739553962
