TARGET_ECOREGION,TRAIN_ECOREGION,MODEL,METRIC,TARGET,SCORE
Blue Mountains,Cascades,Lasso,mae,GS_TPA,253.7563764203677
Blue Mountains,Cascades,Lasso,mae,ABOVEGROUND_LIVE_CARBON,38.45300433155018
Blue Mountains,Cascades,Lasso,mape,TOTAL_COVER,1.098858166878467
Blue Mountains,Cascades,Lasso,mape,TOPHT,0.6104445107249261
Blue Mountains,Cascades,Lasso,mape,BA,2.4324632782100477
Blue Mountains,Cascades,Lasso,mape,QMD,0.2716270723266735
Blue Mountains,Cascades,Lasso,mape,GS_TPA,3.236764928947645
Blue Mountains,Cascades,Lasso,mape,ABOVEGROUND_LIVE_CARBON,2.8231981426291095
Blue Mountains,Cascades,Lasso,bias,TOTAL_COVER,29.221487548842195
Blue Mountains,Cascades,Lasso,bias,TOPHT,35.06193549401295
Blue Mountains,Cascades,Lasso,bias,BA,149.14603544728644
Blue Mountains,Cascades,Lasso,bias,QMD,-3.3274566754105144
Blue Mountains,Cascades,Lasso,bias,GS_TPA,253.6875955530079
Blue Mountains,Cascades,Lasso,bias,ABOVEGROUND_LIVE_CARBON,38.45300433155018
Blue Mountains,Cascades,Lasso,rel_bias,TOTAL_COVER,-1.098858166878467
Blue Mountains,Cascades,Lasso,rel_bias,TOPHT,-0.6069384570209005
Blue Mountains,Cascades,Lasso,rel_bias,BA,-2.4324632782100477
Blue Mountains,Cascades,Lasso,rel_bias,QMD,0.26725135127952887
Blue Mountains,Cascades,Lasso,rel_bias,GS_TPA,-3.2358876012430438
Blue Mountains,Cascades,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,-2.8231981426291095
Blue Mountains,Cascades,KNeighborsRegressor,rmse,TOTAL_COVER,21.24258833383757
Blue Mountains,Cascades,KNeighborsRegressor,rmse,TOPHT,13.15032478742237
Blue Mountains,Cascades,KNeighborsRegressor,rmse,BA,42.181425281271615
Blue Mountains,Cascades,KNeighborsRegressor,rmse,QMD,4.343921563288917
Blue Mountains,Cascades,KNeighborsRegressor,rmse,GS_TPA,82.9786216705023
Blue Mountains,Cascades,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,10.768415485178775
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,TOTAL_COVER,0.7988159958406886
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,TOPHT,0.2276382556566142
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,BA,0.6879483434577672
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,QMD,0.34889076579728023
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,GS_TPA,1.0584257872226583
Blue Mountains,Cascades,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.7906110621341317
Blue Mountains,Cascades,KNeighborsRegressor,mae,TOTAL_COVER,19.007945025208606
Blue Mountains,Cascades,KNeighborsRegressor,mae,TOPHT,10.768328611449526
Blue Mountains,Cascades,KNeighborsRegressor,mae,BA,29.36475279959028
Blue Mountains,Cascades,KNeighborsRegressor,mae,QMD,3.4975670203617186
Blue Mountains,Cascades,KNeighborsRegressor,mae,GS_TPA,65.25647306046113
Blue Mountains,Cascades,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,6.898504112482698
Blue Mountains,Cascades,KNeighborsRegressor,mape,TOTAL_COVER,0.7147834480231648
Blue Mountains,Cascades,KNeighborsRegressor,mape,TOPHT,0.1864047908377222
Blue Mountains,Cascades,KNeighborsRegressor,mape,BA,0.478917744239769
Blue Mountains,Cascades,KNeighborsRegressor,mape,QMD,0.28091410454414567
Blue Mountains,Cascades,KNeighborsRegressor,mape,GS_TPA,0.8323726338171492
Blue Mountains,Cascades,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.5064843264093347
Blue Mountains,Cascades,KNeighborsRegressor,bias,TOTAL_COVER,18.68253824446121
Blue Mountains,Cascades,KNeighborsRegressor,bias,TOPHT,5.029264057736386
Blue Mountains,Cascades,KNeighborsRegressor,bias,BA,26.301568219885652
Blue Mountains,Cascades,KNeighborsRegressor,bias,QMD,-3.4488927523908495
Blue Mountains,Cascades,KNeighborsRegressor,bias,GS_TPA,59.57926152451218
Blue Mountains,Cascades,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,6.0635732825723165
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,TOTAL_COVER,-0.7025467027861458
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,TOPHT,-0.08705890659328894
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,BA,-0.42895943336569775
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,QMD,0.2770047331663345
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,GS_TPA,-0.7599575108831126
Blue Mountains,Cascades,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.4451841703044257
Blue Mountains,Cascades,RandomForestRegressor,rmse,TOTAL_COVER,19.223132448518008
Blue Mountains,Cascades,RandomForestRegressor,rmse,TOPHT,13.815126294825793
Blue Mountains,Cascades,RandomForestRegressor,rmse,BA,42.851995783366576
Blue Mountains,Cascades,RandomForestRegressor,rmse,QMD,3.7877389666250196
Blue Mountains,Cascades,RandomForestRegressor,rmse,GS_TPA,63.88648359843815
Blue Mountains,Cascades,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,12.97104107206886
Blue Mountains,Cascades,RandomForestRegressor,nrmse,TOTAL_COVER,0.7228754541921814
Blue Mountains,Cascades,RandomForestRegressor,nrmse,TOPHT,0.2391462798270854
Blue Mountains,Cascades,RandomForestRegressor,nrmse,BA,0.6988848602542419
Blue Mountains,Cascades,RandomForestRegressor,nrmse,QMD,0.30421984592775386
Blue Mountains,Cascades,RandomForestRegressor,nrmse,GS_TPA,0.814897865670405
Blue Mountains,Cascades,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.9523266048833698
Blue Mountains,Cascades,RandomForestRegressor,mae,TOTAL_COVER,17.80721092358001
Blue Mountains,Cascades,RandomForestRegressor,mae,TOPHT,11.314441643430637
Blue Mountains,Cascades,RandomForestRegressor,mae,BA,30.957296981469643
Blue Mountains,Cascades,RandomForestRegressor,mae,QMD,2.9271659676775266
Blue Mountains,Cascades,RandomForestRegressor,mae,GS_TPA,50.16551137229986
Blue Mountains,Cascades,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,8.464191836086405
Blue Mountains,Cascades,RandomForestRegressor,mape,TOTAL_COVER,0.6696304943407524
Blue Mountains,Cascades,RandomForestRegressor,mape,TOPHT,0.19585826213984753
Blue Mountains,Cascades,RandomForestRegressor,mape,BA,0.5048909806702992
Blue Mountains,Cascades,RandomForestRegressor,mape,QMD,0.23510120088483383
Blue Mountains,Cascades,RandomForestRegressor,mape,GS_TPA,0.6398813308383589
Blue Mountains,Cascades,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.6214362462932235
Blue Mountains,Cascades,RandomForestRegressor,bias,TOTAL_COVER,17.195339068433885
Blue Mountains,Cascades,RandomForestRegressor,bias,TOPHT,7.002308098322632
Blue Mountains,Cascades,RandomForestRegressor,bias,BA,27.90673141603127
Blue Mountains,Cascades,RandomForestRegressor,bias,QMD,-1.993998500692236
Blue Mountains,Cascades,RandomForestRegressor,bias,GS_TPA,45.666329415501906
Blue Mountains,Cascades,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,8.211107719186785
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,TOTAL_COVER,-0.6466213855817756
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,TOPHT,-0.12121321920481555
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,BA,-0.4551384767338232
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,QMD,0.16015198565841882
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,GS_TPA,-0.5824924503217439
Blue Mountains,Cascades,RandomForestRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.6028549515106545
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,TOTAL_COVER,15.547497670252646
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,TOPHT,16.346075352175337
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,BA,46.53043810559883
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,QMD,3.592164544786987
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,GS_TPA,61.80081906557528
Blue Mountains,Cascades,HistGradientBoostingRegressor,rmse,ABOVEGROUND_LIVE_CARBON,13.399430200139147
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,TOTAL_COVER,0.5846552048702249
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,TOPHT,0.28295818849734516
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,BA,0.7588775770771178
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,QMD,0.2885118942966546
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,GS_TPA,0.7882943733414586
Blue Mountains,Cascades,HistGradientBoostingRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.9837786958633772
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,TOTAL_COVER,13.27301978453539
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,TOPHT,13.551548716773954
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,BA,35.74908153064528
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,QMD,2.815290684172018
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,GS_TPA,48.37283645033043
Blue Mountains,Cascades,HistGradientBoostingRegressor,mae,ABOVEGROUND_LIVE_CARBON,9.625637120354778
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,TOTAL_COVER,0.4991246994184617
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,TOPHT,0.23458362901291666
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,BA,0.5830414988386726
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,QMD,0.22611571328627966
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,GS_TPA,0.6170150391680272
Blue Mountains,Cascades,HistGradientBoostingRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.7067089116236003
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,TOTAL_COVER,11.730307535713498
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,TOPHT,11.077942180915974
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,BA,32.71164122983717
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,QMD,-1.1503497493432493
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,GS_TPA,43.95389589712235
Blue Mountains,Cascades,HistGradientBoostingRegressor,bias,ABOVEGROUND_LIVE_CARBON,9.404727930488923
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,TOTAL_COVER,-0.4411118432649923
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,TOPHT,-0.19176434613542637
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,BA,-0.5335030584147409
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,QMD,0.09239264547843351
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,GS_TPA,-0.5606496701180127
Blue Mountains,Cascades,HistGradientBoostingRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,-0.690489882048133
Blue Mountains,Coast Range,ElasticNet,rmse,TOTAL_COVER,19.891992377488506
Blue Mountains,Coast Range,ElasticNet,rmse,TOPHT,24.736960274856784
Blue Mountains,Coast Range,ElasticNet,rmse,BA,49.51514175617194
Blue Mountains,Coast Range,ElasticNet,rmse,QMD,4.054579969225332
Blue Mountains,Coast Range,ElasticNet,rmse,GS_TPA,106.39338557194675
Blue Mountains,Coast Range,ElasticNet,rmse,ABOVEGROUND_LIVE_CARBON,13.861071092915125
Blue Mountains,Coast Range,ElasticNet,nrmse,TOTAL_COVER,0.7480275685127991
Blue Mountains,Coast Range,ElasticNet,nrmse,TOPHT,0.42820832019306504
Blue Mountains,Coast Range,ElasticNet,nrmse,BA,0.8075559211214995
Blue Mountains,Coast Range,ElasticNet,nrmse,QMD,0.32565171581466074
Blue Mountains,Coast Range,ElasticNet,nrmse,GS_TPA,1.3570905446758295
Blue Mountains,Coast Range,ElasticNet,nrmse,ABOVEGROUND_LIVE_CARBON,1.0176721128720827
Blue Mountains,Coast Range,ElasticNet,mae,TOTAL_COVER,18.651833618238875
Blue Mountains,Coast Range,ElasticNet,mae,TOPHT,21.364708391345857
Blue Mountains,Coast Range,ElasticNet,mae,BA,43.74662566611069
Blue Mountains,Coast Range,ElasticNet,mae,QMD,3.141410638609216
Blue Mountains,Coast Range,ElasticNet,mae,GS_TPA,99.22464966264234
Blue Mountains,Coast Range,ElasticNet,mae,ABOVEGROUND_LIVE_CARBON,12.844136332615275
Blue Mountains,Coast Range,ElasticNet,mape,TOTAL_COVER,0.7013920719950553
Blue Mountains,Coast Range,ElasticNet,mape,TOPHT,0.36983306720072967
Blue Mountains,Coast Range,ElasticNet,mape,BA,0.7134756224614851
Blue Mountains,Coast Range,ElasticNet,mape,QMD,0.2523086909880275
Blue Mountains,Coast Range,ElasticNet,mape,GS_TPA,1.2656504267822573
Blue Mountains,Coast Range,ElasticNet,mape,ABOVEGROUND_LIVE_CARBON,0.9430093296549624
Blue Mountains,Coast Range,ElasticNet,bias,TOTAL_COVER,-18.651833618238875
Blue Mountains,Coast Range,ElasticNet,bias,TOPHT,-21.247504550465703
Blue Mountains,Coast Range,ElasticNet,bias,BA,-43.32802523621472
Blue Mountains,Coast Range,ElasticNet,bias,QMD,-2.315769205507003
Blue Mountains,Coast Range,ElasticNet,bias,GS_TPA,-98.97364879262777
Blue Mountains,Coast Range,ElasticNet,bias,ABOVEGROUND_LIVE_CARBON,-12.814883844291908
Blue Mountains,Coast Range,ElasticNet,rel_bias,TOTAL_COVER,0.7013920719950553
Blue Mountains,Coast Range,ElasticNet,rel_bias,TOPHT,0.36780421404877317
Blue Mountains,Coast Range,ElasticNet,rel_bias,BA,0.7066485541394125
Blue Mountains,Coast Range,ElasticNet,rel_bias,QMD,0.18599564466062166
Blue Mountains,Coast Range,ElasticNet,rel_bias,GS_TPA,1.2624488094488955
Blue Mountains,Coast Range,ElasticNet,rel_bias,ABOVEGROUND_LIVE_CARBON,0.9408616282688824
Blue Mountains,Coast Range,Lasso,rmse,TOTAL_COVER,21.012226747389626
Blue Mountains,Coast Range,Lasso,rmse,TOPHT,26.06726578618427
Blue Mountains,Coast Range,Lasso,rmse,BA,49.187140437843745
Blue Mountains,Coast Range,Lasso,rmse,QMD,4.152891974663262
Blue Mountains,Coast Range,Lasso,rmse,GS_TPA,116.18252186713522
Blue Mountains,Coast Range,Lasso,rmse,ABOVEGROUND_LIVE_CARBON,13.39247163367747
Blue Mountains,Coast Range,Lasso,nrmse,TOTAL_COVER,0.7901533735090807
Blue Mountains,Coast Range,Lasso,nrmse,TOPHT,0.4512365290764387
Blue Mountains,Coast Range,Lasso,nrmse,BA,0.8022064583641082
Blue Mountains,Coast Range,Lasso,nrmse,QMD,0.3335478415537121
Blue Mountains,Coast Range,Lasso,nrmse,GS_TPA,1.481954926378954
Blue Mountains,Coast Range,Lasso,nrmse,ABOVEGROUND_LIVE_CARBON,0.9832678017927714
Blue Mountains,Coast Range,Lasso,mae,TOTAL_COVER,19.80559025922107
Blue Mountains,Coast Range,Lasso,mae,TOPHT,22.83766021307376
Blue Mountains,Coast Range,Lasso,mae,BA,43.25693300022338
Blue Mountains,Coast Range,Lasso,mae,QMD,3.233157314687113
Blue Mountains,Coast Range,Lasso,mae,GS_TPA,108.43725190805775
Blue Mountains,Coast Range,Lasso,mae,ABOVEGROUND_LIVE_CARBON,12.273585318132534
Blue Mountains,Coast Range,Lasso,mape,TOTAL_COVER,0.7447784637868647
Blue Mountains,Coast Range,Lasso,mape,TOPHT,0.3953305502503552
Blue Mountains,Coast Range,Lasso,mape,BA,0.7054890915167811
Blue Mountains,Coast Range,Lasso,mape,QMD,0.25967750914227083
Blue Mountains,Coast Range,Lasso,mape,GS_TPA,1.383160884146715
Blue Mountains,Coast Range,Lasso,mape,ABOVEGROUND_LIVE_CARBON,0.9011197922218313
Blue Mountains,Coast Range,Lasso,bias,TOTAL_COVER,-19.80559025922107
Blue Mountains,Coast Range,Lasso,bias,TOPHT,-22.761828930286935
Blue Mountains,Coast Range,Lasso,bias,BA,-42.78126730501109
Blue Mountains,Coast Range,Lasso,bias,QMD,-2.2925103131014355
Blue Mountains,Coast Range,Lasso,bias,GS_TPA,-108.237124332027
Blue Mountains,Coast Range,Lasso,bias,ABOVEGROUND_LIVE_CARBON,-12.21603779046858
Blue Mountains,Coast Range,Lasso,rel_bias,TOTAL_COVER,0.7447784637868647
Blue Mountains,Coast Range,Lasso,rel_bias,TOPHT,0.39401787537602
Blue Mountains,Coast Range,Lasso,rel_bias,BA,0.6977313302538807
Blue Mountains,Coast Range,Lasso,rel_bias,QMD,0.18412756010505454
Blue Mountains,Coast Range,Lasso,rel_bias,GS_TPA,1.380608176196872
Blue Mountains,Coast Range,Lasso,rel_bias,ABOVEGROUND_LIVE_CARBON,0.8968946848202628
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,TOTAL_COVER,16.70632951595725
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,TOPHT,13.370749765324843
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,BA,21.208897829354015
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,QMD,5.101949855638038
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,GS_TPA,33.47720290311413
Blue Mountains,Coast Range,KNeighborsRegressor,rmse,ABOVEGROUND_LIVE_CARBON,4.492445642230393
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,TOTAL_COVER,0.6282324469788938
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,TOPHT,0.23145391483492275
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,BA,0.3459016861326236
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,QMD,0.4097733272248977
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,GS_TPA,0.42701522540880194
Blue Mountains,Coast Range,KNeighborsRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.3298328547660656
Blue Mountains,Coast Range,KNeighborsRegressor,mae,TOTAL_COVER,14.83377852202138
Blue Mountains,Coast Range,KNeighborsRegressor,mae,TOPHT,10.3916070790145
Blue Mountains,Coast Range,KNeighborsRegressor,mae,BA,16.7782573340105
Blue Mountains,Coast Range,KNeighborsRegressor,mae,QMD,4.0705695576262215
Blue Mountains,Coast Range,KNeighborsRegressor,mae,GS_TPA,25.5074663423039
Blue Mountains,Coast Range,KNeighborsRegressor,mae,ABOVEGROUND_LIVE_CARBON,3.3435314517440804
Blue Mountains,Coast Range,KNeighborsRegressor,mape,TOTAL_COVER,0.5578161839757344
Blue Mountains,Coast Range,KNeighborsRegressor,mape,TOPHT,0.1798835654004754
Blue Mountains,Coast Range,KNeighborsRegressor,mape,BA,0.2736411646138831
Blue Mountains,Coast Range,KNeighborsRegressor,mape,QMD,0.32693595165103384
Blue Mountains,Coast Range,KNeighborsRegressor,mape,GS_TPA,0.32535802113721757
Blue Mountains,Coast Range,KNeighborsRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.24548021535578565
Blue Mountains,Coast Range,KNeighborsRegressor,bias,TOTAL_COVER,14.300906141917299
Blue Mountains,Coast Range,KNeighborsRegressor,bias,TOPHT,-0.7589904148038094
Blue Mountains,Coast Range,KNeighborsRegressor,bias,BA,-2.159558843607859
Blue Mountains,Coast Range,KNeighborsRegressor,bias,QMD,-3.874047746854793
Blue Mountains,Coast Range,KNeighborsRegressor,bias,GS_TPA,6.035667082337445
Blue Mountains,Coast Range,KNeighborsRegressor,bias,ABOVEGROUND_LIVE_CARBON,-0.6015042330131095
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,TOTAL_COVER,-0.5377778075651352
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,TOPHT,0.0131384780892469
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,BA,0.035220832846518994
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,QMD,0.31115190857913283
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,GS_TPA,-0.07698736800430425
Blue Mountains,Coast Range,KNeighborsRegressor,rel_bias,ABOVEGROUND_LIVE_CARBON,0.044162105482947536
Blue Mountains,Coast Range,RandomForestRegressor,rmse,TOTAL_COVER,15.193375921061374
Blue Mountains,Coast Range,RandomForestRegressor,rmse,TOPHT,13.63961097784025
Blue Mountains,Coast Range,RandomForestRegressor,rmse,BA,21.93172546208807
Blue Mountains,Coast Range,RandomForestRegressor,rmse,QMD,5.073503879290672
Blue Mountains,Coast Range,RandomForestRegressor,rmse,GS_TPA,34.48114792294297
Blue Mountains,Coast Range,RandomForestRegressor,rmse,ABOVEGROUND_LIVE_CARBON,4.448103872849584
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,TOTAL_COVER,0.5713386488421408
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,TOPHT,0.2361080278260534
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,BA,0.3576904786930703
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,QMD,0.4074886316273626
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,GS_TPA,0.4398209490584434
Blue Mountains,Coast Range,RandomForestRegressor,nrmse,ABOVEGROUND_LIVE_CARBON,0.32657730677617614
Blue Mountains,Coast Range,RandomForestRegressor,mae,TOTAL_COVER,13.322786045202356
Blue Mountains,Coast Range,RandomForestRegressor,mae,TOPHT,9.745435416753581
Blue Mountains,Coast Range,RandomForestRegressor,mae,BA,15.977628213599507
Blue Mountains,Coast Range,RandomForestRegressor,mae,QMD,4.076353275601107
Blue Mountains,Coast Range,RandomForestRegressor,mae,GS_TPA,24.53080123661081
Blue Mountains,Coast Range,RandomForestRegressor,mae,ABOVEGROUND_LIVE_CARBON,3.1376250952986022
Blue Mountains,Coast Range,RandomForestRegressor,mape,TOTAL_COVER,0.5009961326190301
Blue Mountains,Coast Range,RandomForestRegressor,mape,TOPHT,0.1686980325387701
Blue Mountains,Coast Range,RandomForestRegressor,mape,BA,0.26058348641932144
Blue Mountains,Coast Range,RandomForestRegressor,mape,QMD,0.3274004825510544
Blue Mountains,Coast Range,RandomForestRegressor,mape,GS_TPA,0.31290026379520103
Blue Mountains,Coast Range,RandomForestRegressor,mape,ABOVEGROUND_LIVE_CARBON,0.23036268544680424
Blue Mountains,Coast Range,RandomForestRegressor,bias,TOTAL_COVER,12.37129389302653
Blue Mountains,Coast Range,RandomForestRegressor,bias,TOPHT,-5.109835916110039
Blue Mountains,Coast Range,RandomForestRegressor,bias,BA,-8.24146973851196
Blue Mountains,Coast Range,RandomForestRegressor,bias,QMD,-3.5028075130235834
Blue Mountains,Coast Range,RandomForestRegressor,bias,GS_TPA,-10.97698385875198
Blue Mountains,Coast Range,RandomForestRegressor,bias,ABOVEGROUND_LIVE_CARBON,-1.2389643583227448
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,TOTAL_COVER,-0.4652157870636718
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,TOPHT,0.08845364304213563
Blue Mountains,Coast Range,RandomForestRegressor,rel_bias,BA,0.13441237266072056
